DI,SE,ZO,QUA,LOT,UNI,NOME,QUADRA,LOTE,MATRÍCULA,BAIRRO
00,05,85,23,130,000,EMPREENDIMENTOS IMOBILIARIOS,11,25,64188,GUAICURUS,-,JARDIM
00,05,85,23,140,000,EMPREENDIMENTOS IMOBILIARIOS,11,26,73022,GUAICURUS,-,JARDIM
00,05,85,13,150,000,EMPREENDIMENTOS IMOBILIARIOS,12,01,73023,GUAICURUS,-,JARDIM
00,05,85,13,190,000,EMPREENDIMENTOS IMOBILIARIOS,12,05,64188,GUAICURUS,-,JARDIM
00,05,85,13,210,000,EMPREENDIMENTOS IMOBILIARIOS,12,07,64188,GUAICURUS,-,JARDIM
00,05,85,13,230,000,EMPREENDIMENTOS IMOBILIARIOS,12,09,64188,GUAICURUS,-,JARDIM
00,05,85,13,260,000,EMPREENDIMENTOS IMOBILIARIOS,12,12,73034,GUAICURUS,-,JARDIM
00,05,85,13,030,000,EMPREENDIMENTOS IMOBILIARIOS,12,15,64188,GUAICURUS,-,JARDIM
00,05,85,13,100,000,EMPREENDIMENTOS IMOBILIARIOS,12,22,73042,GUAICURUS,-,JARDIM
00,05,85,13,130,000,EMPREENDIMENTOS IMOBILIARIOS,12,25,64188,GUAICURUS,-,JARDIM
00,05,85,24,150,000,EMPREENDIMENTOS IMOBILIARIOS,15,01,73046,GUAICURUS,-,JARDIM
00,05,85,24,220,000,EMPREENDIMENTOS IMOBILIARIOS,15,08,73053,GUAICURUS,-,JARDIM
00,05,85,24,040,000,EMPREENDIMENTOS IMOBILIARIOS,15,16,73061,GUAICURUS,-,JARDIM
00,05,85,14,220,000,EMPREENDIMENTOS IMOBILIARIOS,16,08,73079,GUAICURUS,-,JARDIM
00,05,85,14,240,000,EMPREENDIMENTOS IMOBILIARIOS,16,10,73081,GUAICURUS,-,JARDIM
00,05,85,14,040,000,EMPREENDIMENTOS IMOBILIARIOS,16,16,64188,GUAICURUS,-,JARDIM
00,05,85,14,050,000,EMPREENDIMENTOS IMOBILIARIOS,16,17,73087,GUAICURUS,-,JARDIM
00,05,85,14,060,000,EMPREENDIMENTOS IMOBILIARIOS,16,18,73088,GUAICURUS,-,JARDIM
00,05,85,14,070,000,EMPREENDIMENTOS IMOBILIARIOS,16,19,64188,GUAICURUS,-,JARDIM
00,05,85,14,090,000,EMPREENDIMENTOS IMOBILIARIOS,16,21,73091,GUAICURUS,-,JARDIM
00,05,85,14,100,000,EMPREENDIMENTOS IMOBILIARIOS,16,22,64188,GUAICURUS,-,JARDIM
00,05,85,14,130,000,EMPREENDIMENTOS IMOBILIARIOS,16,25,73095,GUAICURUS,-,JARDIM
00,05,85,14,140,000,EMPREENDIMENTOS IMOBILIARIOS,16,26,73096,GUAICURUS,-,JARDIM
00,05,85,15,170,000,EMPREENDIMENTOS IMOBILIARIOS,20,03,73098,GUAICURUS,-,JARDIM
00,05,85,15,190,000,EMPREENDIMENTOS IMOBILIARIOS,20,05,73100,GUAICURUS,-,JARDIM
00,05,85,15,200,000,EMPREENDIMENTOS IMOBILIARIOS,20,06,64188,GUAICURUS,-,JARDIM
00,05,85,15,230,000,EMPREENDIMENTOS IMOBILIARIOS,20,09,64188,GUAICURUS,-,JARDIM
00,05,85,15,070,000,EMPREENDIMENTOS IMOBILIARIOS,20,19,73114,GUAICURUS,-,JARDIM
00,05,85,15,090,000,EMPREENDIMENTOS IMOBILIARIOS,20,21,64188,GUAICURUS,-,JARDIM
00,05,85,15,100,000,EMPREENDIMENTOS IMOBILIARIOS,20,22,73117,GUAICURUS,-,JARDIM
00,05,85,15,120,000,EMPREENDIMENTOS IMOBILIARIOS,20,24,73119,GUAICURUS,-,JARDIM
00,05,85,16,020,000,EMPREENDIMENTOS IMOBILIARIOS,23,14,64188,GUAICURUS,-,JARDIM
00,05,85,16,100,000,EMPREENDIMENTOS IMOBILIARIOS,23,22,73142,GUAICURUS,-,JARDIM
00,05,85,16,130,000,EMPREENDIMENTOS IMOBILIARIOS,23,25,64188,GUAICURUS,-,JARDIM
00,05,85,27,160,000,EMPREENDIMENTOS IMOBILIARIOS,26,02,73148,GUAICURUS,-,JARDIM
00,05,85,27,170,000,EMPREENDIMENTOS IMOBILIARIOS,26,03,64188,GUAICURUS,-,JARDIM
00,05,85,27,180,000,EMPREENDIMENTOS IMOBILIARIOS,26,04,73150,GUAICURUS,-,JARDIM
00,05,85,27,220,000,EMPREENDIMENTOS IMOBILIARIOS,26,08,73154,GUAICURUS,-,JARDIM
00,05,85,27,230,000,EMPREENDIMENTOS IMOBILIARIOS,26,09,64188,GUAICURUS,-,JARDIM
00,05,85,27,240,000,EMPREENDIMENTOS IMOBILIARIOS,26,10,73156,GUAICURUS,-,JARDIM
00,05,85,27,250,000,EMPREENDIMENTOS IMOBILIARIOS,26,11,64188,GUAICURUS,-,JARDIM
00,05,85,27,260,000,EMPREENDIMENTOS IMOBILIARIOS,26,12,64188,GUAICURUS,-,JARDIM
00,05,85,27,010,000,EMPREENDIMENTOS IMOBILIARIOS,26,13,73159,GUAICURUS,-,JARDIM
00,05,85,27,060,000,EMPREENDIMENTOS IMOBILIARIOS,26,18,73164,GUAICURUS,-,JARDIM
00,05,85,27,110,000,EMPREENDIMENTOS IMOBILIARIOS,26,23,73169,GUAICURUS,-,JARDIM
00,05,85,27,130,000,EMPREENDIMENTOS IMOBILIARIOS,26,25,64188,GUAICURUS,-,JARDIM
00,05,85,17,200,000,EMPREENDIMENTOS IMOBILIARIOS,27,06,064188,GUAICURUS,-,JARDIM
00,05,85,17,210,000,EMPREENDIMENTOS IMOBILIARIOS,27,07,73179,GUAICURUS,-,JARDIM
00,05,85,17,010,000,EMPREENDIMENTOS IMOBILIARIOS,27,13,64188,GUAICURUS,-,JARDIM
00,05,85,17,050,000,EMPREENDIMENTOS IMOBILIARIOS,27,17,73189,GUAICURUS,-,JARDIM
00,05,85,17,060,000,EMPREENDIMENTOS IMOBILIARIOS,27,18,64188,GUAICURUS,-,JARDIM
00,05,85,17,100,000,EMPREENDIMENTOS IMOBILIARIOS,27,22,64188,GUAICURUS,-,JARDIM
00,05,85,17,110,000,EMPREENDIMENTOS IMOBILIARIOS,27,23,73195,GUAICURUS,-,JARDIM
00,05,85,17,120,000,EMPREENDIMENTOS IMOBILIARIOS,27,24,64188,GUAICURUS,-,JARDIM
00,05,85,17,130,000,EMPREENDIMENTOS IMOBILIARIOS,27,25,73197,GUAICURUS,-,JARDIM
00,05,85,48,130,000,EMPREENDIMENTOS IMOBILIARIOS,28,02,73200,GUAICURUS,-,JARDIM
00,05,85,48,140,000,EMPREENDIMENTOS IMOBILIARIOS,28,03,73201,GUAICURUS,-,JARDIM
00,05,85,48,160,000,EMPREENDIMENTOS IMOBILIARIOS,28,05,73203,GUAICURUS,-,JARDIM
00,05,85,48,170,000,EMPREENDIMENTOS IMOBILIARIOS,28,06,64188,GUAICURUS,-,JARDIM
00,05,85,48,190,000,EMPREENDIMENTOS IMOBILIARIOS,28,08,73206,GUAICURUS,-,JARDIM
00,05,85,48,200,000,EMPREENDIMENTOS IMOBILIARIOS,28,09,73207,GUAICURUS,-,JARDIM
00,05,85,48,030,000,EMPREENDIMENTOS IMOBILIARIOS,28,12,64188,GUAICURUS,-,JARDIM
00,05,85,48,060,000,EMPREENDIMENTOS IMOBILIARIOS,28,15,64188,GUAICURUS,-,JARDIM
00,05,85,48,080,000,EMPREENDIMENTOS IMOBILIARIOS,28,17,73215,GUAICURUS,-,JARDIM
00,05,85,48,100,000,EMPREENDIMENTOS IMOBILIARIOS,28,19,73204,GUAICURUS,-,JARDIM
00,05,85,48,110,000,EMPREENDIMENTOS IMOBILIARIOS,28,20,73218,GUAICURUS,-,JARDIM
00,05,85,38,150,000,EMPREENDIMENTOS IMOBILIARIOS,29,01,64188,GUAICURUS,-,JARDIM
00,05,85,38,160,000,EMPREENDIMENTOS IMOBILIARIOS,29,02,73220,GUAICURUS,-,JARDIM
00,05,85,38,170,000,EMPREENDIMENTOS IMOBILIARIOS,29,03,73221,GUAICURUS,-,JARDIM
00,05,85,38,180,000,EMPREENDIMENTOS IMOBILIARIOS,29,04,73222,GUAICURUS,-,JARDIM
00,05,85,38,190,000,EMPREENDIMENTOS IMOBILIARIOS,29,05,73223,GUAICURUS,-,JARDIM
00,05,85,38,220,000,EMPREENDIMENTOS IMOBILIARIOS,29,08,64188,GUAICURUS,-,JARDIM
00,05,85,38,230,000,EMPREENDIMENTOS IMOBILIARIOS,29,09,64188,GUAICURUS,-,JARDIM
00,05,85,38,250,000,EMPREENDIMENTOS IMOBILIARIOS,29,11,64188,GUAICURUS,-,JARDIM
00,05,85,38,050,000,EMPREENDIMENTOS IMOBILIARIOS,29,17,64188,GUAICURUS,-,JARDIM
00,05,85,38,070,000,EMPREENDIMENTOS IMOBILIARIOS,29,19,73237,GUAICURUS,-,JARDIM
00,05,85,38,080,000,EMPREENDIMENTOS IMOBILIARIOS,29,20,73238,GUAICURUS,-,JARDIM
00,05,85,38,090,000,EMPREENDIMENTOS IMOBILIARIOS,29,21,64188,GUAICURUS,-,JARDIM
00,05,85,38,100,000,EMPREENDIMENTOS IMOBILIARIOS,29,22,73240,GUAICURUS,-,JARDIM
00,05,85,38,110,000,EMPREENDIMENTOS IMOBILIARIOS,29,23,73241,GUAICURUS,-,JARDIM
00,05,85,28,150,000,EMPREENDIMENTOS IMOBILIARIOS,30,01,64188,GUAICURUS,-,JARDIM
00,05,85,28,160,000,EMPREENDIMENTOS IMOBILIARIOS,30,02,73246,GUAICURUS,-,JARDIM
00,05,85,28,170,000,EMPREENDIMENTOS IMOBILIARIOS,30,03,73247,GUAICURUS,-,JARDIM
00,05,85,28,190,000,EMPREENDIMENTOS IMOBILIARIOS,30,05,64188,GUAICURUS,-,JARDIM
00,05,85,28,230,000,EMPREENDIMENTOS IMOBILIARIOS,30,09,73253,GUAICURUS,-,JARDIM
00,05,85,28,240,000,EMPREENDIMENTOS IMOBILIARIOS,30,10,73254,GUAICURUS,-,JARDIM
00,05,85,28,250,000,EMPREENDIMENTOS IMOBILIARIOS,30,11,73255,GUAICURUS,-,JARDIM
00,05,85,28,020,000,EMPREENDIMENTOS IMOBILIARIOS,30,14,73258,GUAICURUS,-,JARDIM
00,05,85,28,030,000,EMPREENDIMENTOS IMOBILIARIOS,30,15,64188,GUAICURUS,-,JARDIM
00,05,85,28,050,000,EMPREENDIMENTOS IMOBILIARIOS,30,17,73261,GUAICURUS,-,JARDIM
00,05,85,28,090,000,EMPREENDIMENTOS IMOBILIARIOS,30,21,64188,GUAICURUS,-,JARDIM
00,05,85,28,110,000,EMPREENDIMENTOS IMOBILIARIOS,30,23,73267,GUAICURUS,-,JARDIM
00,05,85,18,150,000,EMPREENDIMENTOS IMOBILIARIOS,31,01,73271,GUAICURUS,-,JARDIM
00,05,85,18,170,000,EMPREENDIMENTOS IMOBILIARIOS,31,03,73273,GUAICURUS,-,JARDIM
00,05,85,18,190,000,EMPREENDIMENTOS IMOBILIARIOS,31,05,73275,GUAICURUS,-,JARDIM
00,05,85,18,020,000,EMPREENDIMENTOS IMOBILIARIOS,31,14,73284,GUAICURUS,-,JARDIM
00,05,85,18,030,000,EMPREENDIMENTOS IMOBILIARIOS,31,15,73286,GUAICURUS,-,JARDIM
00,05,85,18,070,000,EMPREENDIMENTOS IMOBILIARIOS,31,19,73289,GUAICURUS,-,JARDIM
00,05,85,18,080,000,EMPREENDIMENTOS IMOBILIARIOS,31,20,73290,GUAICURUS,-,JARDIM
00,05,85,18,090,000,EMPREENDIMENTOS IMOBILIARIOS,31,21,73291,GUAICURUS,-,JARDIM
00,05,85,18,110,000,EMPREENDIMENTOS IMOBILIARIOS,31,23,73293,GUAICURUS,-,JARDIM
00,05,85,18,120,000,EMPREENDIMENTOS IMOBILIARIOS,31,24,73294,GUAICURUS,-,JARDIM
00,05,85,18,130,000,EMPREENDIMENTOS IMOBILIARIOS,31,25,73295,GUAICURUS,-,JARDIM
00,05,85,18,140,000,EMPREENDIMENTOS IMOBILIARIOS,31,26,64188,GUAICURUS,-,JARDIM
00,05,85,49,120,000,EMPREENDIMENTOS IMOBILIARIOS,32,01,73297,GUAICURUS,-,JARDIM
00,05,85,49,150,000,EMPREENDIMENTOS IMOBILIARIOS,32,04,73300,GUAICURUS,-,JARDIM
00,05,85,49,170,000,EMPREENDIMENTOS IMOBILIARIOS,32,06,64188,GUAICURUS,-,JARDIM
00,05,85,49,180,000,EMPREENDIMENTOS IMOBILIARIOS,32,07,73303,GUAICURUS,-,JARDIM
00,05,85,49,190,000,EMPREENDIMENTOS IMOBILIARIOS,32,08,64188,GUAICURUS,-,JARDIM
00,05,85,49,050,000,EMPREENDIMENTOS IMOBILIARIOS,32,14,64188,GUAICURUS,-,JARDIM
00,05,85,49,060,000,EMPREENDIMENTOS IMOBILIARIOS,32,15,64188,GUAICURUS,-,JARDIM
00,05,85,49,070,000,EMPREENDIMENTOS IMOBILIARIOS,32,16,64188,GUAICURUS,-,JARDIM
00,05,85,49,110,000,EMPREENDIMENTOS IMOBILIARIOS,32,20,73316,GUAICURUS,-,JARDIM
00,05,85,39,150,000,EMPREENDIMENTOS IMOBILIARIOS,33,01,73317,GUAICURUS,-,JARDIM
00,05,85,39,190,000,EMPREENDIMENTOS IMOBILIARIOS,33,05,64188,GUAICURUS,-,JARDIM
00,05,85,39,210,000,EMPREENDIMENTOS IMOBILIARIOS,33,07,64188,GUAICURUS,-,JARDIM
00,05,85,39,220,000,EMPREENDIMENTOS IMOBILIARIOS,33,08,73324,GUAICURUS,-,JARDIM
00,05,85,39,240,000,EMPREENDIMENTOS IMOBILIARIOS,33,10,73326,GUAICURUS,-,JARDIM
00,05,85,39,260,000,EMPREENDIMENTOS IMOBILIARIOS,33,12,073328,GUAICURUS,-,JARDIM
00,05,85,39,010,000,EMPREENDIMENTOS IMOBILIARIOS,33,13,64188,GUAICURUS,-,JARDIM
00,05,85,39,020,000,EMPREENDIMENTOS IMOBILIARIOS,33,14,64188,GUAICURUS,-,JARDIM
00,05,85,39,030,000,EMPREENDIMENTOS IMOBILIARIOS,33,15,64188,GUAICURUS,-,JARDIM
00,05,85,39,060,000,EMPREENDIMENTOS IMOBILIARIOS,33,18,64188,GUAICURUS,-,JARDIM
00,05,85,39,090,000,EMPREENDIMENTOS IMOBILIARIOS,33,21,73337,GUAICURUS,-,JARDIM
00,05,85,39,130,000,EMPREENDIMENTOS IMOBILIARIOS,33,25,73341,GUAICURUS,-,JARDIM
00,05,85,29,150,000,EMPREENDIMENTOS IMOBILIARIOS,34,01,73343,GUAICURUS,-,JARDIM
00,05,85,29,190,000,EMPREENDIMENTOS IMOBILIARIOS,34,05,64188,GUAICURUS,-,JARDIM
00,05,85,29,230,000,EMPREENDIMENTOS IMOBILIARIOS,34,09,64188,GUAICURUS,-,JARDIM
00,05,85,29,240,000,EMPREENDIMENTOS IMOBILIARIOS,34,10,64188,GUAICURUS,-,JARDIM
00,05,85,29,030,000,EMPREENDIMENTOS IMOBILIARIOS,34,15,64188,GUAICURUS,-,JARDIM
00,05,85,29,080,000,EMPREENDIMENTOS IMOBILIARIOS,34,20,73362,GUAICURUS,-,JARDIM
00,05,85,29,110,000,EMPREENDIMENTOS IMOBILIARIOS,34,23,64188,GUAICURUS,-,JARDIM
00,05,85,29,120,000,EMPREENDIMENTOS IMOBILIARIOS,34,24,73366,GUAICURUS,-,JARDIM
00,05,85,29,140,000,EMPREENDIMENTOS IMOBILIARIOS,34,26,64188,GUAICURUS,-,JARDIM
00,05,85,19,160,000,EMPREENDIMENTOS IMOBILIARIOS,35,02,64188,GUAICURUS,-,JARDIM
00,05,85,19,180,000,EMPREENDIMENTOS IMOBILIARIOS,35,04,73372,GUAICURUS,-,JARDIM
00,05,85,19,230,000,EMPREENDIMENTOS IMOBILIARIOS,35,09,64188,GUAICURUS,-,JARDIM
00,05,85,19,240,000,EMPREENDIMENTOS IMOBILIARIOS,35,10,73378,GUAICURUS,-,JARDIM
00,05,85,19,250,000,EMPREENDIMENTOS IMOBILIARIOS,35,11,73379,GUAICURUS,-,JARDIM
00,05,85,19,030,000,EMPREENDIMENTOS IMOBILIARIOS,35,15,73383,GUAICURUS,-,JARDIM
00,05,85,19,040,000,EMPREENDIMENTOS IMOBILIARIOS,35,16,73384,GUAICURUS,-,JARDIM
00,05,85,19,080,000,EMPREENDIMENTOS IMOBILIARIOS,35,20,73388,GUAICURUS,-,JARDIM
00,05,85,19,100,000,EMPREENDIMENTOS IMOBILIARIOS,35,22,73390,GUAICURUS,-,JARDIM
00,05,85,19,120,000,EMPREENDIMENTOS IMOBILIARIOS,35,24,73392,GUAICURUS,-,JARDIM
00,05,85,19,130,000,EMPREENDIMENTOS IMOBILIARIOS,35,25,64188,GUAICURUS,-,JARDIM
00,05,85,50,130,000,EMPREENDIMENTOS IMOBILIARIOS,36,02,73396,GUAICURUS,-,JARDIM
00,05,85,50,140,000,EMPREENDIMENTOS IMOBILIARIOS,36,03,64188,GUAICURUS,-,JARDIM
00,05,85,50,150,000,EMPREENDIMENTOS IMOBILIARIOS,36,04,64188,GUAICURUS,-,JARDIM
00,05,85,50,180,000,EMPREENDIMENTOS IMOBILIARIOS,36,07,64188,GUAICURUS,-,JARDIM
00,05,85,50,200,000,EMPREENDIMENTOS IMOBILIARIOS,36,09,73405,GUAICURUS,-,JARDIM
00,05,85,50,010,000,EMPREENDIMENTOS IMOBILIARIOS,36,10,73403,GUAICURUS,-,JARDIM
00,05,85,50,020,000,EMPREENDIMENTOS IMOBILIARIOS,36,11,64188,GUAICURUS,-,JARDIM
00,05,85,50,040,000,EMPREENDIMENTOS IMOBILIARIOS,36,13,64188,GUAICURUS,-,JARDIM
00,05,85,50,050,000,EMPREENDIMENTOS IMOBILIARIOS,36,14,73408,GUAICURUS,-,JARDIM
00,05,85,50,110,000,EMPREENDIMENTOS IMOBILIARIOS,36,20,73414,GUAICURUS,-,JARDIM
00,05,85,40,160,000,EMPREENDIMENTOS IMOBILIARIOS,37,02,64188,GUAICURUS,-,JARDIM
00,05,85,40,180,000,EMPREENDIMENTOS IMOBILIARIOS,37,04,73418,GUAICURUS,-,JARDIM
00,05,85,40,190,000,EMPREENDIMENTOS IMOBILIARIOS,37,05,73419,GUAICURUS,-,JARDIM
00,05,85,40,220,000,EMPREENDIMENTOS IMOBILIARIOS,37,08,64188,GUAICURUS,-,JARDIM
00,05,85,40,230,000,EMPREENDIMENTOS IMOBILIARIOS,37,09,64188,GUAICURUS,-,JARDIM
00,05,85,40,240,000,EMPREENDIMENTOS IMOBILIARIOS,37,10,64188,GUAICURUS,-,JARDIM
00,05,85,40,250,000,EMPREENDIMENTOS IMOBILIARIOS,37,11,73425,GUAICURUS,-,JARDIM
00,05,85,40,020,000,EMPREENDIMENTOS IMOBILIARIOS,37,14,64188,GUAICURUS,-,JARDIM
00,05,85,40,070,000,EMPREENDIMENTOS IMOBILIARIOS,37,19,64188,GUAICURUS,-,JARDIM
00,05,85,40,090,000,EMPREENDIMENTOS IMOBILIARIOS,37,21,73435,GUAICURUS,-,JARDIM
00,05,85,40,100,000,EMPREENDIMENTOS IMOBILIARIOS,37,22,73436,GUAICURUS,-,JARDIM
00,05,85,40,110,000,EMPREENDIMENTOS IMOBILIARIOS,37,23,73437,GUAICURUS,-,JARDIM
00,05,85,30,240,000,EMPREENDIMENTOS IMOBILIARIOS,38,10,73450,GUAICURUS,-,JARDIM
00,05,85,30,250,000,EMPREENDIMENTOS IMOBILIARIOS,38,11,64188,GUAICURUS,-,JARDIM
00,05,85,30,260,000,EMPREENDIMENTOS IMOBILIARIOS,38,12,73452,GUAICURUS,-,JARDIM
00,05,85,30,030,000,EMPREENDIMENTOS IMOBILIARIOS,38,15,64188,GUAICURUS,-,JARDIM
00,05,85,30,040,000,EMPREENDIMENTOS IMOBILIARIOS,38,16,64188,GUAICURUS,-,JARDIM
00,05,85,30,070,000,EMPREENDIMENTOS IMOBILIARIOS,38,19,73459,GUAICURUS,-,JARDIM
00,05,85,30,110,000,EMPREENDIMENTOS IMOBILIARIOS,38,23,64188,GUAICURUS,-,JARDIM
00,05,85,30,120,000,EMPREENDIMENTOS IMOBILIARIOS,38,24,73464,GUAICURUS,-,JARDIM
00,05,85,30,130,000,EMPREENDIMENTOS IMOBILIARIOS,38,25,73465,GUAICURUS,-,JARDIM
